Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-31 00:00:00+08:00,4.844860733003666,4.844860733003666,4.659645130358594,4.688889503479004,142030204,0.0,0.0
2025-04-01 00:00:00+08:00,4.688889540521848,4.727882348211062,4.620651894650257,4.708385944366455,78796583,0.0,0.0
2025-04-02 00:00:00+08:00,4.708386078081617,4.786371695674786,4.679141703899651,4.776623725891113,50859053,0.0,0.0
2025-04-03 00:00:00+08:00,4.727882335614838,4.7571271737193,4.68888952802951,4.698637962341309,58248188,0.0,0.0
2025-04-07 00:00:00+08:00,4.454932614885206,4.610903842858647,4.386694970231363,4.415939807891846,198007289,0.0,0.0
2025-04-08 00:00:00+08:00,4.386694945642146,4.445184155804331,4.357450108145593,4.406191349029541,109864995,0.0,0.0
2025-04-09 00:00:00+08:00,4.376946878320652,4.386695313246729,4.250220478098389,4.347702503204346,94235285,0.0,0.0
2025-04-10 00:00:00+08:00,4.357450217943789,4.513421913804016,4.357450217943789,4.4646806716918945,68443716,0.0,0.0
2025-04-11 00:00:00+08:00,4.464680769152991,4.552414820937612,4.415939990807824,4.513422012329102,60146772,0.0,0.0
2025-04-14 00:00:00+08:00,4.552414641379918,4.679141496774652,4.523169803661546,4.669393062591553,53364030,0.0,0.0
2025-04-15 00:00:00+08:00,4.669393124236847,4.7376307699266365,4.649896720444183,4.698637962341309,60700473,0.0,0.0
2025-04-16 00:00:00+08:00,4.698638344401682,4.737631155157632,4.640149128267757,4.64989709854126,47403407,0.0,0.0
2025-04-17 00:00:00+08:00,4.649896720444183,4.698637962341309,4.649896720444183,4.698637962341309,23731085,0.0,0.0
2025-04-22 00:00:00+08:00,4.757127260631258,4.757127260631258,4.6498968053970575,4.747378826141357,50423746,0.0,0.0
2025-04-23 00:00:00+08:00,4.78000020980835,4.820000171661377,4.739999771118164,4.789999961853027,43861895,0.122621,0.0
2025-04-24 00:00:00+08:00,4.789999961853027,4.820000171661377,4.739999771118164,4.760000228881836,43780794,0.0,0.0
2025-04-25 00:00:00+08:00,4.789999961853027,4.820000171661377,4.75,4.769999980926514,48997919,0.0,0.0
2025-04-28 00:00:00+08:00,4.78000020980835,4.860000133514404,4.760000228881836,4.840000152587891,45837130,0.0,0.0
2025-04-29 00:00:00+08:00,4.880000114440918,4.900000095367432,4.800000190734863,4.849999904632568,39945988,0.0,0.0
2025-04-30 00:00:00+08:00,4.829999923706055,4.829999923706055,4.550000190734863,4.78000020980835,211643442,0.0,0.0
2025-05-02 00:00:00+08:00,4.78000020980835,4.849999904632568,4.739999771118164,4.769999980926514,28046000,0.0,0.0
2025-05-06 00:00:00+08:00,4.739999771118164,4.78000020980835,4.699999809265137,4.760000228881836,73624598,0.0,0.0
2025-05-07 00:00:00+08:00,4.789999961853027,4.840000152587891,4.760000228881836,4.789999961853027,89816900,0.0,0.0
2025-05-08 00:00:00+08:00,4.789999961853027,4.849999904632568,4.75,4.78000020980835,76277855,0.0,0.0
2025-05-09 00:00:00+08:00,4.78000020980835,4.849999904632568,4.760000228881836,4.78000020980835,93672110,0.0,0.0
2025-05-12 00:00:00+08:00,4.829999923706055,4.900000095367432,4.789999961853027,4.869999885559082,100420749,0.0,0.0
2025-05-13 00:00:00+08:00,4.860000133514404,4.960000038146973,4.829999923706055,4.949999809265137,56798416,0.0,0.0
2025-05-14 00:00:00+08:00,4.960000038146973,5.070000171661377,4.929999828338623,5.059999942779541,73456810,0.0,0.0
2025-05-15 00:00:00+08:00,5.059999942779541,5.079999923706055,5.0,5.019999980926514,67135508,0.0,0.0
2025-05-16 00:00:00+08:00,5.019999980926514,5.039999961853027,4.940000057220459,5.010000228881836,52868716,0.0,0.0
2025-05-19 00:00:00+08:00,5.0,5.070000171661377,4.96999979019165,4.989999771118164,62813276,0.0,0.0
2025-05-20 00:00:00+08:00,5.0,5.050000190734863,4.980000019073486,5.039999961853027,46231425,0.0,0.0
2025-05-21 00:00:00+08:00,5.03000020980835,5.110000133514404,5.010000228881836,5.059999942779541,48807816,0.0,0.0
2025-05-22 00:00:00+08:00,5.039999961853027,5.170000076293945,5.039999961853027,5.159999847412109,54424000,0.0,0.0
2025-05-23 00:00:00+08:00,5.139999866485596,5.159999847412109,5.090000152587891,5.110000133514404,56546192,0.0,0.0
2025-05-26 00:00:00+08:00,5.110000133514404,5.170000076293945,5.039999961853027,5.059999942779541,55011660,0.0,0.0
2025-05-27 00:00:00+08:00,5.059999942779541,5.150000095367432,5.059999942779541,5.110000133514404,48468163,0.0,0.0
2025-05-28 00:00:00+08:00,5.099999904632568,5.150000095367432,5.019999980926514,5.079999923706055,67969460,0.0,0.0
2025-05-29 00:00:00+08:00,5.099999904632568,5.119999885559082,5.039999961853027,5.090000152587891,46359498,0.0,0.0
2025-05-30 00:00:00+08:00,5.039999961853027,5.139999866485596,5.039999961853027,5.099999904632568,82146452,0.0,0.0
2025-06-02 00:00:00+08:00,5.0,5.019999980926514,4.860000133514404,4.949999809265137,32755898,0.0,0.0
2025-06-03 00:00:00+08:00,4.96999979019165,5.110000133514404,4.960000038146973,5.110000133514404,61218085,0.0,0.0
2025-06-04 00:00:00+08:00,5.110000133514404,5.119999885559082,5.03000020980835,5.119999885559082,48166067,0.0,0.0
2025-06-05 00:00:00+08:00,5.119999885559082,5.170000076293945,5.099999904632568,5.110000133514404,29419014,0.0,0.0
2025-06-06 00:00:00+08:00,5.110000133514404,5.159999847412109,5.059999942779541,5.110000133514404,35447181,0.0,0.0
2025-06-09 00:00:00+08:00,5.099999904632568,5.199999809265137,5.090000152587891,5.179999828338623,38704616,0.0,0.0
2025-06-10 00:00:00+08:00,5.179999828338623,5.289999961853027,5.139999866485596,5.210000038146973,52959724,0.0,0.0
2025-06-11 00:00:00+08:00,5.179999828338623,5.289999961853027,5.179999828338623,5.269999980926514,60680520,0.0,0.0
2025-06-12 00:00:00+08:00,5.260000228881836,5.320000171661377,5.230000019073486,5.25,91550389,0.0,0.0
2025-06-13 00:00:00+08:00,5.25,5.309999942779541,5.210000038146973,5.260000228881836,71824980,0.0,0.0
2025-06-16 00:00:00+08:00,5.260000228881836,5.429999828338623,5.230000019073486,5.420000076293945,82168286,0.0,0.0
2025-06-17 00:00:00+08:00,5.420000076293945,5.440000057220459,5.349999904632568,5.380000114440918,44131315,0.0,0.0
2025-06-18 00:00:00+08:00,5.329999923706055,5.429999828338623,5.329999923706055,5.420000076293945,38734742,0.0,0.0
2025-06-19 00:00:00+08:00,5.420000076293945,5.46999979019165,5.329999923706055,5.369999885559082,50119286,0.0,0.0
2025-06-20 00:00:00+08:00,5.369999885559082,5.480000019073486,5.329999923706055,5.460000038146973,101075825,0.0,0.0
2025-06-23 00:00:00+08:00,5.460000038146973,5.519999980926514,5.380000114440918,5.480000019073486,31349086,0.0,0.0
2025-06-24 00:00:00+08:00,5.480000019073486,5.599999904632568,5.480000019073486,5.570000171661377,41783350,0.0,0.0
2025-06-25 00:00:00+08:00,5.590000152587891,5.630000114440918,5.53000020980835,5.610000133514404,51468631,0.0,0.0
2025-06-26 00:00:00+08:00,5.630000114440918,5.630000114440918,5.539999961853027,5.599999904632568,41474200,0.0,0.0
2025-06-27 00:00:00+08:00,5.579999923706055,5.639999866485596,5.480000019073486,5.550000190734863,89565912,0.0,0.0
2025-06-30 00:00:00+08:00,5.489999771118164,5.510000228881836,5.440000057220459,5.480000019073486,44116350,0.0,0.0
2025-07-02 00:00:00+08:00,5.53000020980835,5.599999904632568,5.5,5.519999980926514,27610569,0.0,0.0
2025-07-03 00:00:00+08:00,5.519999980926514,5.550000190734863,5.46999979019165,5.519999980926514,23395536,0.0,0.0
2025-07-04 00:00:00+08:00,5.489999771118164,5.559999942779541,5.460000038146973,5.539999961853027,34943408,0.0,0.0
2025-07-07 00:00:00+08:00,5.539999961853027,5.690000057220459,5.480000019073486,5.690000057220459,63773220,0.0,0.0
2025-07-08 00:00:00+08:00,5.699999809265137,5.829999923706055,5.690000057220459,5.820000171661377,59623835,0.0,0.0
2025-07-09 00:00:00+08:00,5.820000171661377,5.820000171661377,5.710000038146973,5.760000228881836,43689347,0.0,0.0
2025-07-10 00:00:00+08:00,5.71999979019165,5.900000095367432,5.71999979019165,5.860000133514404,31886902,0.0,0.0
2025-07-11 00:00:00+08:00,5.889999866485596,5.929999828338623,5.789999961853027,5.789999961853027,46740210,0.0,0.0
2025-07-14 00:00:00+08:00,5.75,5.949999809265137,5.75,5.869999885559082,27902228,0.0,0.0
2025-07-15 00:00:00+08:00,5.880000114440918,5.929999828338623,5.78000020980835,5.829999923706055,48036485,0.0,0.0
2025-07-16 00:00:00+08:00,5.820000171661377,5.920000076293945,5.820000171661377,5.849999904632568,39278436,0.0,0.0
2025-07-17 00:00:00+08:00,5.849999904632568,5.920000076293945,5.78000020980835,5.809999942779541,36405500,0.0,0.0
2025-07-18 00:00:00+08:00,5.789999961853027,5.869999885559082,5.789999961853027,5.860000133514404,46406559,0.0,0.0
2025-07-21 00:00:00+08:00,5.849999904632568,5.900000095367432,5.769999980926514,5.78000020980835,49466416,0.0,0.0
2025-07-22 00:00:00+08:00,5.800000190734863,5.809999942779541,5.690000057220459,5.769999980926514,55936833,0.0,0.0
2025-07-23 00:00:00+08:00,5.71999979019165,5.800000190734863,5.710000038146973,5.769999980926514,44608000,0.0,0.0
2025-07-24 00:00:00+08:00,5.769999980926514,5.820000171661377,5.710000038146973,5.739999771118164,58184764,0.0,0.0
2025-07-25 00:00:00+08:00,5.739999771118164,5.75,5.650000095367432,5.670000076293945,88965975,0.0,0.0
2025-07-28 00:00:00+08:00,5.710000038146973,5.769999980926514,5.650000095367432,5.699999809265137,48486100,0.0,0.0
2025-07-29 00:00:00+08:00,5.710000038146973,5.730000019073486,5.630000114440918,5.659999847412109,36802788,0.0,0.0
2025-07-30 00:00:00+08:00,5.630000114440918,5.730000019073486,5.559999942779541,5.610000133514404,45674005,0.0,0.0
2025-07-31 00:00:00+08:00,5.599999904632568,5.599999904632568,5.53000020980835,5.550000190734863,46675320,0.0,0.0
2025-08-01 00:00:00+08:00,5.53000020980835,5.579999923706055,5.460000038146973,5.480000019073486,31553976,0.0,0.0
2025-08-04 00:00:00+08:00,5.480000019073486,5.559999942779541,5.440000057220459,5.53000020980835,25334116,0.0,0.0
2025-08-05 00:00:00+08:00,5.559999942779541,5.590000152587891,5.53000020980835,5.559999942779541,32215312,0.0,0.0
2025-08-06 00:00:00+08:00,5.570000171661377,5.630000114440918,5.559999942779541,5.559999942779541,38633268,0.0,0.0
2025-08-07 00:00:00+08:00,5.559999942779541,5.78000020980835,5.53000020980835,5.760000228881836,75467842,0.0,0.0
2025-08-08 00:00:00+08:00,5.699999809265137,5.769999980926514,5.639999866485596,5.690000057220459,38072070,0.0,0.0
2025-08-11 00:00:00+08:00,5.690000057220459,5.71999979019165,5.610000133514404,5.610000133514404,22779175,0.0,0.0
2025-08-12 00:00:00+08:00,5.630000114440918,5.730000019073486,5.630000114440918,5.699999809265137,24210861,0.0,0.0
2025-08-13 00:00:00+08:00,5.699999809265137,5.75,5.659999847412109,5.739999771118164,36976687,0.0,0.0
2025-08-14 00:00:00+08:00,5.730000019073486,5.820000171661377,5.730000019073486,5.78000020980835,55169396,0.0,0.0
2025-08-15 00:00:00+08:00,5.78000020980835,5.78000020980835,5.579999923706055,5.590000152587891,70393000,0.0,0.0
2025-08-18 00:00:00+08:00,5.590000152587891,5.610000133514404,5.510000228881836,5.53000020980835,64243653,0.0,0.0
2025-08-19 00:00:00+08:00,5.570000171661377,5.590000152587891,5.46999979019165,5.519999980926514,47211399,0.0,0.0
2025-08-20 00:00:00+08:00,5.510000228881836,5.590000152587891,5.489999771118164,5.539999961853027,17383763,0.0,0.0
2025-08-21 00:00:00+08:00,5.550000190734863,5.610000133514404,5.510000228881836,5.590000152587891,32460951,0.0,0.0
2025-08-22 00:00:00+08:00,5.570000171661377,5.670000076293945,5.519999980926514,5.550000190734863,27377581,0.0,0.0
2025-08-25 00:00:00+08:00,5.559999942779541,5.699999809265137,5.539999961853027,5.670000076293945,36581469,0.0,0.0
2025-08-26 00:00:00+08:00,5.670000076293945,5.710000038146973,5.550000190734863,5.550000190734863,50191554,0.0,0.0
2025-08-27 00:00:00+08:00,5.570000171661377,5.579999923706055,5.440000057220459,5.440000057220459,45603669,0.0,0.0
2025-08-28 00:00:00+08:00,5.449999809265137,5.510000228881836,5.420000076293945,5.449999809265137,39398206,0.0,0.0
2025-08-29 00:00:00+08:00,5.489999771118164,5.570000171661377,5.409999847412109,5.409999847412109,31617289,0.0,0.0
2025-09-01 00:00:00+08:00,5.420000076293945,5.590000152587891,5.420000076293945,5.590000152587891,59646642,0.0,0.0
2025-09-02 00:00:00+08:00,5.559999942779541,5.800000190734863,5.550000190734863,5.730000019073486,74198216,0.0,0.0
2025-09-03 00:00:00+08:00,5.739999771118164,5.789999961853027,5.599999904632568,5.619999885559082,40963150,0.0,0.0
2025-09-04 00:00:00+08:00,5.670000076293945,5.730000019073486,5.599999904632568,5.670000076293945,52711621,0.0,0.0
2025-09-05 00:00:00+08:00,5.670000076293945,5.75,5.659999847412109,5.75,51348181,0.0,0.0
2025-09-08 00:00:00+08:00,5.71999979019165,5.739999771118164,5.679999828338623,5.699999809265137,21869092,0.0,0.0
2025-09-09 00:00:00+08:00,5.690000057220459,5.800000190734863,5.690000057220459,5.769999980926514,38919795,0.0,0.0
2025-09-10 00:00:00+08:00,5.78000020980835,5.869999885559082,5.730000019073486,5.860000133514404,31316298,0.0,0.0
2025-09-11 00:00:00+08:00,5.829999923706055,5.849999904632568,5.769999980926514,5.789999961853027,24661305,0.0,0.0
2025-09-12 00:00:00+08:00,5.829999923706055,5.880000114440918,5.789999961853027,5.840000152587891,26642080,0.0,0.0
2025-09-15 00:00:00+08:00,5.840000152587891,5.849999904632568,5.760000228881836,5.829999923706055,39621200,0.0,0.0
2025-09-16 00:00:00+08:00,5.800000190734863,5.869999885559082,5.730000019073486,5.739999771118164,28211267,0.0,0.0
2025-09-17 00:00:00+08:00,5.789999961853027,5.789999961853027,5.679999828338623,5.75,28588180,0.0,0.0
2025-09-18 00:00:00+08:00,5.699999809265137,5.769999980926514,5.650000095367432,5.71999979019165,79938190,0.0,0.0
2025-09-19 00:00:00+08:00,5.75,5.75,5.599999904632568,5.619999885559082,50308676,0.0,0.0
2025-09-22 00:00:00+08:00,5.619999885559082,5.650000095367432,5.5,5.519999980926514,22619246,0.0,0.0
2025-09-23 00:00:00+08:00,5.519999980926514,5.579999923706055,5.46999979019165,5.489999771118164,28149431,0.0,0.0
2025-09-24 00:00:00+08:00,5.480000019073486,5.570000171661377,5.420000076293945,5.46999979019165,34353425,0.0,0.0
2025-09-25 00:00:00+08:00,5.46999979019165,5.46999979019165,5.329999923706055,5.329999923706055,38980013,0.0,0.0
2025-09-26 00:00:00+08:00,5.320000171661377,5.429999828338623,5.309999942779541,5.400000095367432,41467952,0.0,0.0
2025-09-29 00:00:00+08:00,5.46999979019165,5.46999979019165,5.389999866485596,5.440000057220459,58325678,0.0,0.0
2025-09-30 00:00:00+08:00,5.460000038146973,5.510000228881836,5.369999885559082,5.460000038146973,32930230,0.0,0.0
2025-10-02 00:00:00+08:00,5.489999771118164,5.5,5.420000076293945,5.440000057220459,10281971,0.0,0.0
2025-10-03 00:00:00+08:00,5.409999847412109,5.440000057220459,5.380000114440918,5.409999847412109,11018803,0.0,0.0
2025-10-06 00:00:00+08:00,5.409999847412109,5.429999828338623,5.360000133514404,5.380000114440918,6040864,0.0,0.0
2025-10-08 00:00:00+08:00,5.380000114440918,5.380000114440918,5.210000038146973,5.260000228881836,23471422,0.0,0.0
2025-10-09 00:00:00+08:00,5.329999923706055,5.360000133514404,5.28000020980835,5.340000152587891,29720403,0.0,0.0
2025-10-10 00:00:00+08:00,5.369999885559082,5.400000095367432,5.300000190734863,5.349999904632568,23625010,0.0,0.0
2025-10-13 00:00:00+08:00,5.300000190734863,5.360000133514404,5.230000019073486,5.349999904632568,54780395,0.0,0.0
2025-10-14 00:00:00+08:00,5.360000133514404,5.409999847412109,5.289999961853027,5.309999942779541,35390495,0.0,0.0
2025-10-15 00:00:00+08:00,5.309999942779541,5.340000152587891,5.269999980926514,5.300000190734863,31958286,0.0,0.0
2025-10-16 00:00:00+08:00,5.289999961853027,5.429999828338623,5.28000020980835,5.420000076293945,21831770,0.0,0.0
2025-10-17 00:00:00+08:00,5.420000076293945,5.449999809265137,5.320000171661377,5.329999923706055,22270255,0.0,0.0
2025-10-20 00:00:00+08:00,5.300000190734863,5.440000057220459,5.300000190734863,5.429999828338623,26234396,0.0,0.0
2025-10-21 00:00:00+08:00,5.429999828338623,5.480000019073486,5.420000076293945,5.440000057220459,20152992,0.0,0.0
2025-10-22 00:00:00+08:00,5.440000057220459,5.480000019073486,5.420000076293945,5.449999809265137,13959450,0.0,0.0
2025-10-23 00:00:00+08:00,5.409999847412109,5.699999809265137,5.409999847412109,5.699999809265137,41396992,0.0,0.0
2025-10-24 00:00:00+08:00,5.71999979019165,5.730000019073486,5.630000114440918,5.670000076293945,29247320,0.0,0.0
2025-10-27 00:00:00+08:00,5.699999809265137,5.710000038146973,5.599999904632568,5.639999866485596,20452905,0.0,0.0
2025-10-28 00:00:00+08:00,5.710000038146973,5.710000038146973,5.610000133514404,5.699999809265137,16514514,0.0,0.0
2025-10-30 00:00:00+08:00,5.760000228881836,5.78000020980835,5.650000095367432,5.730000019073486,43556481,0.0,0.0
2025-10-31 00:00:00+08:00,5.579999923706055,5.690000057220459,5.460000038146973,5.480000019073486,47641460,0.0,0.0
2025-11-03 00:00:00+08:00,5.539999961853027,5.590000152587891,5.46999979019165,5.570000171661377,28000800,0.0,0.0
2025-11-04 00:00:00+08:00,5.570000171661377,5.650000095367432,5.559999942779541,5.570000171661377,18683907,0.0,0.0
2025-11-05 00:00:00+08:00,5.570000171661377,5.610000133514404,5.519999980926514,5.570000171661377,24621065,0.0,0.0
2025-11-06 00:00:00+08:00,5.599999904632568,5.710000038146973,5.599999904632568,5.699999809265137,29156480,0.0,0.0
2025-11-07 00:00:00+08:00,5.679999828338623,5.71999979019165,5.610000133514404,5.619999885559082,15983794,0.0,0.0
2025-11-10 00:00:00+08:00,5.619999885559082,5.690000057220459,5.559999942779541,5.679999828338623,24225906,0.0,0.0
2025-11-11 00:00:00+08:00,5.630000114440918,5.730000019073486,5.630000114440918,5.710000038146973,16200673,0.0,0.0
2025-11-12 00:00:00+08:00,5.71999979019165,5.78000020980835,5.679999828338623,5.710000038146973,28217248,0.0,0.0
2025-11-13 00:00:00+08:00,5.710000038146973,5.739999771118164,5.630000114440918,5.679999828338623,25387666,0.0,0.0
2025-11-14 00:00:00+08:00,5.650000095367432,5.71999979019165,5.630000114440918,5.639999866485596,18076908,0.0,0.0
2025-11-17 00:00:00+08:00,5.639999866485596,5.690000057220459,5.590000152587891,5.610000133514404,28578000,0.0,0.0
2025-11-18 00:00:00+08:00,5.610000133514404,5.610000133514404,5.5,5.519999980926514,21356000,0.0,0.0
2025-11-19 00:00:00+08:00,5.570000171661377,5.630000114440918,5.519999980926514,5.550000190734863,24352938,0.0,0.0
2025-11-20 00:00:00+08:00,5.550000190734863,5.71999979019165,5.550000190734863,5.670000076293945,84609865,0.0,0.0
2025-11-21 00:00:00+08:00,5.670000076293945,5.670000076293945,5.5,5.5,23336193,0.0,0.0
2025-11-24 00:00:00+08:00,5.5,5.570000171661377,5.449999809265137,5.489999771118164,56287819,0.0,0.0
2025-11-25 00:00:00+08:00,5.489999771118164,5.550000190734863,5.46999979019165,5.550000190734863,25779841,0.0,0.0
2025-11-26 00:00:00+08:00,5.570000171661377,5.610000133514404,5.519999980926514,5.559999942779541,15431695,0.0,0.0
2025-11-27 00:00:00+08:00,5.579999923706055,5.659999847412109,5.53000020980835,5.579999923706055,24801000,0.0,0.0
